"user-core-screen_name","created_at","full_text","url"
"realDonaldTrump","2024-09-24T02:26:24.000Z","THANK YOU, PENNSYLVANIA! #MAGA2024 https://t.co/rvCXifo0Pk https://t.co/aATbt4qSoe","https://x.com/realDonaldTrump/status/1838404588321362337"
"realDonaldTrump","2024-09-05T13:57:50.000Z","https://t.co/Qy8C6EQaeY","https://x.com/realDonaldTrump/status/1831693222713716856"
"realDonaldTrump","2024-09-07T03:07:34.000Z","COMRADE KAMALA'S MIGRANT CRIME WAVE… https://t.co/OAWVcxv6tl","https://x.com/realDonaldTrump/status/1832254356747370874"
"realDonaldTrump","2024-08-23T20:52:28.000Z","#NoTaxOnTips #MAGA2024 https://t.co/1HpTsGCnmT","https://x.com/realDonaldTrump/status/1827086527371079739"
"realDonaldTrump","2024-08-25T19:51:50.000Z","If you think things are expensive now, they will get 100 times WORSE if Kamala gets four years as President. Under her plan, Kamala will implement SOVIET Style Price Controls. She will abolish private health care, and make California's ridiculous tax policies the law of the land, meaning EVERY American will be taxed up to 80% of their income! If you want more CASH and less TAX, VOTE TRUMP!!!","https://x.com/realDonaldTrump/status/1827796042760560764"
"realDonaldTrump","2024-09-01T17:48:32.000Z","https://t.co/KUzfbEIWS5","https://x.com/realDonaldTrump/status/1830301728253878499"
"realDonaldTrump","2024-08-21T14:38:26.000Z","https://t.co/VPYMFiYlMa","https://x.com/realDonaldTrump/status/1826267622952010032"
"realDonaldTrump","2024-09-01T17:06:47.000Z","https://t.co/loG02d25sM","https://x.com/realDonaldTrump/status/1830291221820170749"
"realDonaldTrump","2024-08-28T02:11:19.000Z","https://t.co/m5Wsenfgrf","https://x.com/realDonaldTrump/status/1828616319228391525"
"realDonaldTrump","2024-08-30T03:40:21.000Z","THANK YOU, WISCONSIN! #MAGA2024 @TulsiGabbard https://t.co/N4agtZ8sd6","https://x.com/realDonaldTrump/status/1829363503515185371"
"realDonaldTrump","2024-09-03T03:34:24.000Z","Join me in Harrisburg, Pennsylvania for a Town Hall with @SeanHannity this Wednesday, September 4th at 5:30PM Eastern. Get your tickets below, look forward to seeing you there! #MAGA2024 https://t.co/XSL8Ccaxgo","https://x.com/realDonaldTrump/status/1830811557120413791"
"realDonaldTrump","2024-08-31T10:57:14.000Z","Kamala Harris is the Weakest Presidential Candidate in History on Crime. She’s allowed millions of people to pour through our Borders, many from prisons, mental institutions and, indeed, terrorists, coming in at levels never seen before. What gives her the right to run for President? She got no votes to Biden’s 14 Million. She failed in her previous attempt, was the first one out of 22 people to quit, never made it to Iowa, and now she’s a Presidential Candidate? This is a Threat to Democracy!","https://x.com/realDonaldTrump/status/1829835836268929277"
"realDonaldTrump","2024-08-24T14:59:31.000Z","If you love our former First Lady as much as me, and are ready for the Truth, buy her new book now!

MELANIA provides an insightful perspective of her tenure as First Lady of the United States, highlighting our shared experiences, her entrepreneurial achievements, plus the challenges and triumphs she experienced since her childhood in Europe.
 
Pre-Order Now: https://t.co/wD4UcZucKv","https://x.com/realDonaldTrump/status/1827360091927900379"
"realDonaldTrump","2024-08-25T16:08:03.000Z","NOVEMBER 5TH WILL BE THE MOST IMPORTANT DAY IN THE HISTORY OF AMERICA!","https://x.com/realDonaldTrump/status/1827739726629024026"
"realDonaldTrump","2024-08-29T12:57:59.000Z",".@worldlibertyfi https://t.co/mwhVIzPJyq","https://x.com/realDonaldTrump/status/1829141447087648796"
"realDonaldTrump","2024-08-12T19:42:38.000Z","Join https://t.co/hkmTSuQK0K today! https://t.co/2UHVJEFasu","https://x.com/realDonaldTrump/status/1823082686040211799"
"realDonaldTrump","2024-09-16T18:57:49.000Z","Join me live from Mar-A-Lago at 8:00PM Eastern, tonight on X Spaces. Set a reminder and be sure to tune in! https://t.co/MXTu3hxVFP","https://x.com/realDonaldTrump/status/1835754983259558260"
"realDonaldTrump","2024-09-24T18:44:27.000Z","THANK YOU, GEORGIA! #MadeInAmerica https://t.co/dFACeRsRWz","https://x.com/realDonaldTrump/status/1838650721631125820"
"realDonaldTrump","2024-08-29T22:28:37.000Z","THANK YOU, MICHIGAN! #MAGA2024 https://t.co/dC83HR4EMV","https://x.com/realDonaldTrump/status/1829285050208444821"
"realDonaldTrump","2024-08-17T18:08:37.000Z","RIP Corey Comperatore🙏 https://t.co/J2lrr0Mm8u","https://x.com/realDonaldTrump/status/1824870965395734557"
"realDonaldTrump","2024-09-19T15:26:50.000Z","https://t.co/gfukoNdf6O","https://x.com/realDonaldTrump/status/1836789051501740472"
"realDonaldTrump","2024-09-07T03:30:57.000Z","COMRADE KAMALA HARRIS WAS GIVEN ONE IMPORTANT JOB AS VICE PRESIDENT… https://t.co/8ewUMeXsEx","https://x.com/realDonaldTrump/status/1832260239044874481"
"realDonaldTrump","2024-08-24T01:25:57.000Z","MAKE AMERICA GREAT AGAIN!
https://t.co/zFQgBKjKpW","https://x.com/realDonaldTrump/status/1827155352498176251"
"realDonaldTrump","2024-09-19T21:20:15.000Z","I just learned that my newest book, SAVE AMERICA, is a New York Times BEST SELLER! No other book takes you behind the scenes like this coffee table book. I picked each photo, and I can tell you it is FANTASTIC. Get your copy today at https://t.co/JRnhJ2Lbgp. https://t.co/JzwL3sE9RQ","https://x.com/realDonaldTrump/status/1836877990724083850"
"realDonaldTrump","2024-09-03T14:43:16.000Z","Join me in Harrisburg, Pennsylvania for a Town Hall with @SeanHannity this Wednesday, September 4th at 5:30PM Eastern. Get your tickets below, look forward to seeing you there! #MAGA2024 
https://t.co/XSL8Ccaxgo","https://x.com/realDonaldTrump/status/1830979880969752629"
"realDonaldTrump","2024-08-21T20:54:14.000Z","https://t.co/R3k0GdGklH","https://x.com/realDonaldTrump/status/1826362198102606184"
"realDonaldTrump","2024-08-19T03:17:34.000Z","https://t.co/YV7CGGA81E","https://x.com/realDonaldTrump/status/1825371499936501926"
"realDonaldTrump","2024-08-31T00:20:55.000Z","I was thrilled to be back in the beautiful Commonwealth of Pennsylvania with thousands of proud, hardworking American Patriots—67 days from now, we are going to win Pennsylvania, we are going to defeat Comrade Kamala Harris, and we are going to win the White House!","https://x.com/realDonaldTrump/status/1829675699013333165"
"realDonaldTrump","2024-08-17T15:28:17.000Z","https://t.co/Gs39rQUCry","https://x.com/realDonaldTrump/status/1824830617017614728"
"realDonaldTrump","2024-08-18T01:56:23.000Z","https://t.co/XXLazo4JKY","https://x.com/realDonaldTrump/status/1824988683667145046"
"realDonaldTrump","2024-09-01T19:58:43.000Z","I want to thank the families of our Great Warriors who have been lost to us for the way they came together as one, and thanked me for attending, at their request, the Celebration of their wonderful family members who, because of the Incompetence of Kamala Harris and Joe Biden, are no longer with us. Thank you for saying you wanted me to stand with you at Arlington National Ceremony, and take pictures, that it was your request, not mine, but it was my Great Honor to do so. I WILL NEVER FORGET! Lightweight V.P. Kamala Harris tried turning it around, because they weren’t there, have never spoken to the families, and have no intention to do so. In Afghanistan, you don’t take the Soldiers out first, you take the Soldiers out last. This would be Military 101, the most basic, and the “leaders” of that Disaster should be immediately fired. We have FOOLS in the White House, and now, they are trying to solve the Hostage Crisis in Israel. Guess how that’s going to turn out?","https://x.com/realDonaldTrump/status/1830334491920937235"
"realDonaldTrump","2024-08-23T01:55:59.000Z","Thank you to @BrianKempGA for all of your help and support in Georgia, where a win is so important to the success of our Party and, most importantly, our Country. 

I look forward to working with you, your team, and all of my friends in Georgia to help MAKE AMERICA GREAT AGAIN!","https://x.com/realDonaldTrump/status/1826800523280040166"
"realDonaldTrump","2024-08-26T01:49:10.000Z","https://t.co/aLb3CJ8tp1","https://x.com/realDonaldTrump/status/1827885970932240809"
"realDonaldTrump","2024-09-07T03:01:50.000Z","HOW MUCH MORE YOU’RE PAYING UNDER COMRADE KAMALA HARRIS… https://t.co/7QFKqXiq9l","https://x.com/realDonaldTrump/status/1832252912678170940"
"realDonaldTrump","2024-08-28T14:48:53.000Z","I AGREE, THANK YOU—TOGETHER, WE WILL MAKE AMERICA GREAT AGAIN!!!","https://x.com/realDonaldTrump/status/1828806969370820734"
"realDonaldTrump","2024-08-12T16:32:03.000Z","Are you better off now than you were when I was president?

Our economy is shattered. Our border has been erased. We're a nation in decline.

Make the American Dream AFFORDABLE again. Make America SAFE again. Make America GREAT Again!","https://x.com/realDonaldTrump/status/1823034723867713700"
"realDonaldTrump","2024-08-26T01:58:38.000Z","https://t.co/IoQo2twFy4","https://x.com/realDonaldTrump/status/1827888352718110901"
"realDonaldTrump","2024-09-15T13:52:15.000Z","As President I will immediately end the migrant invasion of America. We will stop all migrant flights, end all illegal entries, terminate the Kamala phone app for smuggling illegals (CBP One App), revoke deportation immunity, suspend refugee resettlement, and return Kamala’s illegal migrants to their home countries (also known as remigration). I will save our cities and towns in Minnesota, Wisconsin, Michigan, Pennsylvania, North Carolina, and all across America. #MAGA2024!","https://x.com/realDonaldTrump/status/1835315698169475316"
"realDonaldTrump","2024-09-21T17:48:52.000Z","Hello everyone! I have something incredible to share today, as we are introducing the launch of our Official Trump Coins! The ONLY OFFICIAL coin designed by me—and proudly minted here in the U.S.A. The President Donald J. Trump First Edition Silver Medallion will be available starting Wednesday, 9/25/24, EXCLUSIVELY at https://t.co/4iZ6sR1EFD. Sign up today! @realtrumpcoins1","https://x.com/realDonaldTrump/status/1837549569481285792"
"realDonaldTrump","2024-08-26T00:03:53.000Z","Kamala Harris was the leader of BANNING FRACKING IN THE UNITED STATES, and fought especially hard for No Fracking in Pennsylvania. The people of Pennsylvania are smart. She would devastate the Commonwealth, and they know it. They will VOTE FOR TRUMP!","https://x.com/realDonaldTrump/status/1827859473735827683"
"realDonaldTrump","2024-08-12T17:51:49.000Z","“TRUMP WAS RIGHT ABOUT EVERYTHING!” https://t.co/MlIKklPSJT https://t.co/0mMyATtbkJ","https://x.com/realDonaldTrump/status/1823054798586822981"
"realDonaldTrump","2024-09-05T14:40:27.000Z","https://t.co/X3wPPR7pu9","https://x.com/realDonaldTrump/status/1831703950564671956"
"realDonaldTrump","2024-08-25T19:06:57.000Z","There will be no future under Comrade Kamala Harris, because she will take us into a Nuclear World War III! She will never be respected by the Tyrants of the World!","https://x.com/realDonaldTrump/status/1827784751312142496"
"realDonaldTrump","2024-09-12T23:33:26.000Z","THANK YOU, ARIZONA! #MAGA2024 https://t.co/ONI8TjdQgQ","https://x.com/realDonaldTrump/status/1834374793577042006"
"realDonaldTrump","2024-09-01T00:46:05.000Z","Steve Nikoui, Father of Lance Corporal Kareem M. Nikoui… https://t.co/e7uRJo8ViA","https://x.com/realDonaldTrump/status/1830044423079530939"
"realDonaldTrump","2024-08-31T10:52:45.000Z","Think of it, America, Pocahontas, sometimes referred to as Elizabeth Warren, is considered far more Conservative in the U.S. Senate than Comrade Kamala Harris ever was. Is this really what we want to be President of the United States? She will only bring us Poverty, Chaos, and Heartache! Kamala is rated, by far, the Number One Most Liberal Senator.","https://x.com/realDonaldTrump/status/1829834705325170977"
"realDonaldTrump","2024-08-31T04:47:26.000Z","A great evening in Washington, D.C. with @Moms4Liberty, thank you! #MAGA2024 https://t.co/JxSoaNKXTf","https://x.com/realDonaldTrump/status/1829742770988241037"
"realDonaldTrump","2024-09-11T16:54:06.000Z","https://t.co/wjcfao0bUP","https://x.com/realDonaldTrump/status/1833911909692952960"
"realDonaldTrump","2024-08-18T19:05:07.000Z","“I mean, the Trump team is right. The Supreme Court's made clear if there's an open immunity issue that needs to be litigated before anything else happens, and there's no good law enforcement reason why this sentencing has to take place prior to the election.” @AndrewCMcCarthy https://t.co/hMI7pm683l","https://x.com/realDonaldTrump/status/1825247571553468692"
"realDonaldTrump","2024-08-17T16:13:26.000Z","You can make a BIG ELECTION IMPACT with a small time commitment! Join #TrumpForce47 at: https://t.co/rvCXifo0Pk. https://t.co/pb9gV0OVQh","https://x.com/realDonaldTrump/status/1824841978707681662"
"realDonaldTrump","2024-09-02T20:48:52.000Z","Happy Labor Day to all of our American Workers who represent the Shining Example of Hard Work and Ingenuity. Under Comrade Kamala Harris, all Americans are suffering during this Holiday weekend — High Gas Prices, Transportation Costs are up, and Grocery Prices are through the roof. We can’t keep living under this weak and failed “Leadership.”
 
In my First Term, we achieved Major Successes to protect American Workers by negotiating Free and Fair Trade Deals, passing the USMCA (U.S./Mexico/Canada), and giving Businesses and their Workers the tools to thrive. We also invested heavily in Education and Job Training programs for those who wish to expand upon their abilities, and be successful in an Industry that they love. We were an Economic Powerhouse, all because of the American Worker! But Kamala and Biden have undone all of that. When I return to the White House, we will continue upon our Successes by creating an Environment that ensures ALL Workers, and Businesses, have the opportunity to prosper and achieve their American Dream. We will, MAKE AMERICA GREAT AGAIN!","https://x.com/realDonaldTrump/status/1830709499629330533"
"realDonaldTrump","2024-08-25T15:57:26.000Z","Who is negotiating for us in the Middle East? Bombs are dropping all over the place! Sleepy Joe is sleeping on a Beach in California, viciously Exiled by the Democrats, and Comrade Kamala is doing a campaign bus tour with Tampon Tim, her really bad V.P. Pick. Let’s not have World War lll, because that’s where we’re heading!","https://x.com/realDonaldTrump/status/1827737056186954201"
"realDonaldTrump","2024-08-26T22:26:47.000Z","I have a FANTASTIC new Book coming out next week, “SAVE AMERICA.” I hand-selected every Photo, from my time in the White House, to our current third Campaign for President of the United States. A MUST HAVE on U.S. History, especially for America First Patriots - Get your copy now at, https://t.co/WQzd80HsSm.","https://x.com/realDonaldTrump/status/1828197425171063275"
"realDonaldTrump","2024-08-22T21:40:51.000Z","At the Democrat Convention, they said, “We’ve got 70 days to act right…After 70 days, we can go back to acting crazy!” What they mean is that they want to get Elected, and then destroy our Country with Radical Left, Marxist/Socialist Policies. We can’t let this happen and, if it does, we won’t have a Country any longer. The U.S.A. will be reduced to ashes. #MAGA2024!","https://x.com/realDonaldTrump/status/1826736315590918654"
"realDonaldTrump","2024-09-17T17:56:43.000Z","Early Voting in Pennsylvania. GO VOTE. MAKE AMERICA GREAT AGAIN!!! DJT","https://x.com/realDonaldTrump/status/1836101995444236619"
"realDonaldTrump","2024-09-01T20:00:49.000Z","We grieve the senseless death of the Israeli Hostages, horrifically including a wonderful American Citizen, Hersh Goldberg-Polin, murdered by Hamas due to a complete lack of American Strength and Leadership. Make no mistake — This happened because Comrade Kamala Harris and Crooked Joe Biden are poor Leaders. Americans are getting slaughtered overseas, while Kamala is disparaging and making up lies about Gold Star families, and Biden is sleeping on the beach on this 16th consecutive day of vacation. They have blood on their hands! Sadly, this is the total lack of “Leadership” that Kamala and Biden represent — One that allows terrorists to take American lives, because they only care about Weaponizing the Department of Justice against their Political Opponent. Just like the Debacle of the Afghanistan Withdrawal that claimed 13 American lives, Kamala and Biden’s judgment has not only put lives at risk, but is directly responsible for unnecessary deaths that should have never happened.
 
Our Country and our amazing people are not safe under Joe Biden, and will be less safe under Kamala Harris. This terror would have never happened if I were President, and it will stop the day I am back in the Oval Office. America will be Strong Again, and that will make the World Safe and Secure!","https://x.com/realDonaldTrump/status/1830335021187490133"
"realDonaldTrump","2024-08-23T05:52:58.000Z","https://t.co/3zJbhwcQgW","https://x.com/realDonaldTrump/status/1826860162591908076"
"realDonaldTrump","2024-08-31T04:58:17.000Z","I look so forward to Debating Comrade Kamala Harris and exposing her for the fraud she is. Harris has changed every one of her long held positions, on everything. America will never allow an Election WEAPONIZING MARXIST TO BE PRESIDENT OF THE U.S.","https://x.com/realDonaldTrump/status/1829745502440587304"
"realDonaldTrump","2024-08-18T11:50:16.000Z","https://t.co/H0ExcNXBdl","https://x.com/realDonaldTrump/status/1825138139502878806"
"realDonaldTrump","2024-08-18T03:43:55.000Z","https://t.co/NbYZZh30Wk","https://x.com/realDonaldTrump/status/1825015745048203688"
"realDonaldTrump","2024-09-05T21:15:31.000Z","Today, it was my Great Honor to Address the storied Economic Club of New York! https://t.co/YzobFNSUgg","https://x.com/realDonaldTrump/status/1831803368928620840"
"realDonaldTrump","2024-08-12T16:46:30.000Z","https://t.co/MlIKklPSJT https://t.co/sVyrCxHqdt","https://x.com/realDonaldTrump/status/1823038360450924748"
"realDonaldTrump","2024-08-12T17:17:33.000Z","MEET SAN FRANCISCO RADICAL KAMALA HARRIS! https://t.co/MlIKklPSJT https://t.co/lv4nGjNzae","https://x.com/realDonaldTrump/status/1823046173868831147"
"realDonaldTrump","2024-08-28T21:01:26.000Z","https://t.co/VLD8FXnWBI","https://x.com/realDonaldTrump/status/1828900722873905224"
"realDonaldTrump","2024-09-19T01:44:45.000Z","THANK YOU, NEW YORK! #MAGA2024 https://t.co/5FLrDRaoAO","https://x.com/realDonaldTrump/status/1836582167276671365"
"realDonaldTrump","2024-08-25T19:10:31.000Z","NO TAX ON TIPS! https://t.co/PhQOxNoIww","https://x.com/realDonaldTrump/status/1827785646645071958"
"realDonaldTrump","2024-08-24T15:07:39.000Z","HAPPY ONE YEAR ANNIVERSARY! #MAGA","https://x.com/realDonaldTrump/status/1827362138723151939"
"realDonaldTrump","2024-09-22T01:51:04.000Z","THANK YOU, NORTH CAROLINA! #MAGA2024 https://t.co/67n2sbAY5g","https://x.com/realDonaldTrump/status/1837670921689002168"
"realDonaldTrump","2024-08-18T19:20:37.000Z","“KAMALA PUT VIOLENT ILLEGALS—CONVICTED FELONS BACK ONTO THE STREETS.” https://t.co/3kWQArj5it","https://x.com/realDonaldTrump/status/1825251471635665168"
"realDonaldTrump","2024-08-26T21:37:01.000Z","https://t.co/ZQ4oMTBUIk","https://x.com/realDonaldTrump/status/1828184902648393890"
"realDonaldTrump","2024-08-12T15:19:21.000Z","https://t.co/tf87iebMdN","https://x.com/realDonaldTrump/status/1823016427680358790"
"realDonaldTrump","2024-09-01T00:52:14.000Z","Darin Hoover, Father of Staff Sgt. Taylor Hoover… https://t.co/ANQaSfjcUs","https://x.com/realDonaldTrump/status/1830045970911867154"
"realDonaldTrump","2024-08-18T04:23:46.000Z","https://t.co/yQwIGiVSDs","https://x.com/realDonaldTrump/status/1825025772341334386"